COUNTRY,YEAR,DISEASE NAME,SEX CODE,DEATH RATE PER 100K
POL,2021,Anxiety disorders,FEMALE,0
POL,2021,Epilepsy,FEMALE,1.74
POL,2021,Macular degeneration,FEMALE,0
POL,2021,"Cardiomyopathy, myocarditis, endocarditis",FEMALE,5.7
POL,2021,Appendicitis,FEMALE,0.22
POL,2021,Gallbladder and biliary diseases,FEMALE,3.16
POL,2021,Skin diseases,FEMALE,1.79
POL,2021,HIV/AIDS,FEMALE,0.11
POL,2021,Acute hepatitis B,FEMALE,0.12
POL,2021,Onchocerciasis,FEMALE,0
POL,2021,Yellow fever,FEMALE,0
POL,2021,Protein-energy malnutrition,FEMALE,0.42
POL,2021,Stomach cancer,FEMALE,8.92
POL,2021,Ovary cancer,FEMALE,14.22
POL,2021,Childhood behavioural disorders,FEMALE,0
POL,2021,Non-migraine headache,FEMALE,0
POL,2021,Chronic obstructive pulmonary disease,FEMALE,18.86
POL,2021,Gastritis and duodenitis,FEMALE,0.58
POL,2021,Inflammatory bowel disease,FEMALE,1.26
POL,2021,Kidney diseases,FEMALE,11.11
POL,2021,Osteoarthritis,FEMALE,0.12
POL,2021,Exposure to mechanical forces,FEMALE,0.38
POL,2021,Self-harm,FEMALE,3.84
POL,2021,Tuberculosis,FEMALE,0.53
POL,2021,Genital herpes,FEMALE,0
POL,2021,Dengue,FEMALE,0
POL,2021,Lower respiratory infections,FEMALE,46.46
POL,2021,Vitamin A deficiency,FEMALE,0
POL,2021,Liver cancer,FEMALE,4.7
POL,2021,Bladder cancer,FEMALE,5.16
POL,2021,Larynx cancer,FEMALE,1.13
POL,2021,Thalassaemias,FEMALE,0
POL,2021,Bipolar disorder,FEMALE,0.04
POL,2021,Rheumatic heart disease,FEMALE,1.37
POL,2021,Urolithiasis,FEMALE,0
POL,2021,Back and neck pain,FEMALE,0.07
POL,2021,Oral conditions,FEMALE,0.02
POL,2021,Sudden infant death syndrome,FEMALE,0.03
POL,2021,Poisonings,FEMALE,0.48
POL,2021,"Fire, heat and hot substances",FEMALE,0.73
POL,2021,Collective violence and legal intervention,FEMALE,0
POL,2021,Chlamydia,FEMALE,0
POL,2021,Measles,FEMALE,0
POL,2021,Chagas disease,FEMALE,0
POL,2021,Food-bourne trematodes,FEMALE,0
POL,2021,Leprosy,FEMALE,0
POL,2021,Maternal conditions,FEMALE,0.05
POL,2021,Birth asphyxia and birth trauma,FEMALE,0.11
POL,2021,Pancreas cancer,FEMALE,12.66
POL,2021,Melanoma and other skin cancers,FEMALE,4.08
POL,2021,Brain and nervous system cancers,FEMALE,7.94
POL,2021,Thyroid cancer,FEMALE,1.16
POL,2021,"Lymphomas, multiple myeloma",FEMALE,9.03
POL,2021,Sickle cell disorders and trait,FEMALE,0
POL,2021,Schizophrenia,FEMALE,0.64
POL,2021,Drug use disorders,FEMALE,0.43
POL,2021,Glaucoma,FEMALE,0
POL,2021,Hypertensive heart disease,FEMALE,36.04
POL,2021,Paralytic ileus and intestinal obstruction,FEMALE,1.5
POL,2021,Drowning,FEMALE,0.46
POL,2021,Trichomoniasis,FEMALE,0
POL,2021,Meningitis,FEMALE,0.38
POL,2021,Acute hepatitis E,FEMALE,0
POL,2021,Leishmaniasis,FEMALE,0
POL,2021,Echinococcosis,FEMALE,0.04
POL,2021,Trichuriasis,FEMALE,0
POL,2021,Mouth and oropharynx cancers,FEMALE,4.56
POL,2021,Cervix uteri cancer,FEMALE,8.18
POL,2021,Testicular cancer,FEMALE,0
POL,2021,Kidney cancer,FEMALE,5.36
POL,2021,Diabetes mellitus,FEMALE,30.21
POL,2021,Eating disorders,FEMALE,0
POL,2021,Parkinson disease,FEMALE,4.56
POL,2021,Multiple sclerosis,FEMALE,1.6
POL,2021,Uncorrected refractive errors,FEMALE,0
POL,2021,Other vision loss,FEMALE,0
POL,2021,Stroke,FEMALE,97.02
POL,2021,Cirrhosis of the liver,FEMALE,13.94
POL,2021,Gynecological diseases,FEMALE,0
POL,2021,Diarrhoeal diseases,FEMALE,3.86
POL,2021,Encephalitis,FEMALE,0.01
POL,2021,Acute hepatitis C,FEMALE,0.24
POL,2021,Lymphatic filariasis,FEMALE,0
POL,2021,Hookworm disease,FEMALE,0
POL,2021,Oesophagus cancer,FEMALE,1.96
POL,2021,Corpus uteri cancer,FEMALE,9.98
POL,2021,Gallbladder and biliary tract cancer,FEMALE,5.98
POL,2021,Autism and Asperger syndrome,FEMALE,0
POL,2021,Migraine,FEMALE,0
POL,2021,Other hearing loss,FEMALE,0
POL,2021,Rheumatoid arthritis,FEMALE,1.27
POL,2021,Road injury,FEMALE,2.93
POL,2021,Interpersonal violence,FEMALE,0.44
POL,2021,Whooping cough,FEMALE,0
POL,2021,Malaria,FEMALE,0
POL,2021,Trachoma,FEMALE,0
POL,2021,Upper respiratory infections,FEMALE,0.05
POL,2021,Iodine deficiency,FEMALE,0
POL,2021,Iron-deficiency anaemia,FEMALE,0.15
POL,2021,Colon and rectum cancers,FEMALE,29.16
POL,2021,Prostate cancer,FEMALE,0
POL,2021,Depressive disorders,FEMALE,0
POL,2021,Idiopathic intellectual disability,FEMALE,0.1
POL,2021,Asthma,FEMALE,2.05
POL,2021,Pancreatitis,FEMALE,3.75
POL,2021,Benign prostatic hyperplasia,FEMALE,0
POL,2021,Gout,FEMALE,0
POL,2021,Falls,FEMALE,14.33
PRK,2021,Whooping cough,FEMALE,0
PRK,2021,Malaria,FEMALE,0
PRK,2021,Trachoma,FEMALE,0
PRK,2021,Leprosy,FEMALE,0
PRK,2021,Upper respiratory infections,FEMALE,0.57
PRK,2021,Iron-deficiency anaemia,FEMALE,0
PRK,2021,Pancreas cancer,FEMALE,6.87
PRK,2021,Thyroid cancer,FEMALE,0.86
PRK,2021,"Lymphomas, multiple myeloma",FEMALE,2.43
PRK,2021,Schizophrenia,FEMALE,0
PRK,2021,Glaucoma,FEMALE,0
PRK,2021,Hypertensive heart disease,FEMALE,36.35
PRK,2021,Paralytic ileus and intestinal obstruction,FEMALE,1.94
PRK,2021,Drowning,FEMALE,2.49
PRK,2021,Diarrhoeal diseases,FEMALE,0.76
PRK,2021,Acute hepatitis C,FEMALE,0.01
PRK,2021,Iodine deficiency,FEMALE,0
PRK,2021,Colon and rectum cancers,FEMALE,16.12
PRK,2021,Prostate cancer,FEMALE,0
PRK,2021,Depressive disorders,FEMALE,0
PRK,2021,Idiopathic intellectual disability,FEMALE,0
PRK,2021,Asthma,FEMALE,6.05
PRK,2021,Pancreatitis,FEMALE,0.75
PRK,2021,Benign prostatic hyperplasia,FEMALE,0
PRK,2021,Gout,FEMALE,0
PRK,2021,Road injury,FEMALE,20.95
PRK,2021,Falls,FEMALE,6.23
PRK,2021,Interpersonal violence,FEMALE,3.18
PRK,2021,Encephalitis,FEMALE,0.36
PRK,2021,Lymphatic filariasis,FEMALE,0
PRK,2021,Hookworm disease,FEMALE,0
PRK,2021,COVID-19,FEMALE,1.41
PRK,2021,Oesophagus cancer,FEMALE,1.93
PRK,2021,Corpus uteri cancer,FEMALE,1.34
PRK,2021,Gallbladder and biliary tract cancer,FEMALE,3.72
PRK,2021,Mesothelioma,FEMALE,0.27
PRK,2021,Autism and Asperger syndrome,FEMALE,0
PRK,2021,Migraine,FEMALE,0
PRK,2021,Other hearing loss,FEMALE,0
PRK,2021,Skin diseases,FEMALE,0.54
PRK,2021,Rheumatoid arthritis,FEMALE,1.14
PRK,2021,Gonorrhoea,FEMALE,0
PRK,2021,Tetanus,FEMALE,0.07
PRK,2021,Acute hepatitis A,FEMALE,0.02
PRK,2021,Schistosomiasis,FEMALE,0
PRK,2021,Cysticercosis,FEMALE,0
PRK,2021,Ascariasis,FEMALE,0
PRK,2021,Neonatal sepsis and infections,FEMALE,0.7
PRK,2021,Breast cancer,FEMALE,13.81
PRK,2021,Anxiety disorders,FEMALE,0
PRK,2021,Epilepsy,FEMALE,0.68
PRK,2021,Cataracts,FEMALE,0
PRK,2021,Macular degeneration,FEMALE,0
PRK,2021,Ischaemic heart disease,FEMALE,132.39
PRK,2021,"Cardiomyopathy, myocarditis, endocarditis",FEMALE,3
PRK,2021,Peptic ulcer disease,FEMALE,4.88
PRK,2021,Appendicitis,FEMALE,0.23
PRK,2021,Gallbladder and biliary diseases,FEMALE,2.18
PRK,2021,Infertility,FEMALE,0
PRK,2021,Congenital anomalies,FEMALE,5.54
PRK,2021,Natural disasters,FEMALE,0
PRK,2021,Syphilis,FEMALE,0.25
PRK,2021,Genital herpes,FEMALE,0
PRK,2021,Diphtheria,FEMALE,0
PRK,2021,African trypanosomiasis,FEMALE,0
PRK,2021,Rabies,FEMALE,0.06
PRK,2021,Otitis media,FEMALE,0
PRK,2021,Preterm birth complications,FEMALE,4.01
PRK,2021,"Trachea, bronchus, lung cancers",FEMALE,44.74
PRK,2021,Bladder cancer,FEMALE,1.83
PRK,2021,Leukaemia,FEMALE,4.1
PRK,2021,Bipolar disorder,FEMALE,0
PRK,2021,Alcohol use disorders,FEMALE,0.17
PRK,2021,Alzheimer disease and other dementias,FEMALE,33.34
PRK,2021,Rheumatic heart disease,FEMALE,8.59
PRK,2021,Urolithiasis,FEMALE,0.21
PRK,2021,Back and neck pain,FEMALE,0
PRK,2021,Oral conditions,FEMALE,0
PRK,2021,"Fire, heat and hot substances",FEMALE,0.62
PRK,2021,Tuberculosis,FEMALE,60.43
PRK,2021,Dengue,FEMALE,0
PRK,2021,Lower respiratory infections,FEMALE,24.03
PRK,2021,Protein-energy malnutrition,FEMALE,1.51
PRK,2021,Vitamin A deficiency,FEMALE,0
PRK,2021,Stomach cancer,FEMALE,12.26
PRK,2021,Liver cancer,FEMALE,14.19
PRK,2021,Ovary cancer,FEMALE,5.94
PRK,2021,Larynx cancer,FEMALE,0.52
PRK,2021,Thalassaemias,FEMALE,0.25
PRK,2021,Childhood behavioural disorders,FEMALE,0
PRK,2021,Non-migraine headache,FEMALE,0
PRK,2021,Chronic obstructive pulmonary disease,FEMALE,122.46
PRK,2021,Gastritis and duodenitis,FEMALE,1.06
PRK,2021,Kidney diseases,FEMALE,17.55
PRK,2021,Osteoarthritis,FEMALE,0
PRK,2021,Sudden infant death syndrome,FEMALE,0.2
PRK,2021,Poisonings,FEMALE,0.97
PRK,2021,Exposure to mechanical forces,FEMALE,0.65
PRK,2021,Collective violence and legal intervention,FEMALE,0.06
PRK,2021,HIV/AIDS,FEMALE,4.06
PRK,2021,Acute hepatitis B,FEMALE,0.13
PRK,2021,Leishmaniasis,FEMALE,0
PRK,2021,Onchocerciasis,FEMALE,0
PRK,2021,Yellow fever,FEMALE,0
PRK,2021,Trichuriasis,FEMALE,0
PRK,2021,Mouth and oropharynx cancers,FEMALE,1.26
PRK,2021,Cervix uteri cancer,FEMALE,9.07
PRK,2021,Testicular cancer,FEMALE,0
PRK,2021,Diabetes mellitus,FEMALE,20.43
PRK,2021,Eating disorders,FEMALE,0
PRK,2021,Multiple sclerosis,FEMALE,0.02
PRK,2021,Other vision loss,FEMALE,0
PRK,2021,Inflammatory bowel disease,FEMALE,0.57
PRK,2021,Self-harm,FEMALE,8.11
PRK,2021,Chlamydia,FEMALE,0.01
PRK,2021,Trichomoniasis,FEMALE,0
PRK,2021,Measles,FEMALE,0.01
PRK,2021,Meningitis,FEMALE,0.6
PRK,2021,Acute hepatitis E,FEMALE,0
PRK,2021,Chagas disease,FEMALE,0
PRK,2021,Echinococcosis,FEMALE,0.01
PRK,2021,Food-bourne trematodes,FEMALE,0
PRK,2021,Maternal conditions,FEMALE,2.19
PRK,2021,Birth asphyxia and birth trauma,FEMALE,1.7
PRK,2021,Melanoma and other skin cancers,FEMALE,0.82
PRK,2021,Kidney cancer,FEMALE,2
PRK,2021,Brain and nervous system cancers,FEMALE,3.07
PRK,2021,Sickle cell disorders and trait,FEMALE,0.03
PRK,2021,Drug use disorders,FEMALE,0.43
PRK,2021,Parkinson disease,FEMALE,5.75
PRK,2021,Uncorrected refractive errors,FEMALE,0
PRK,2021,Stroke,FEMALE,223.32
PRK,2021,Cirrhosis of the liver,FEMALE,9.96
PRK,2021,Gynecological diseases,FEMALE,0.18
PRT,2021,Tuberculosis,FEMALE,1.11
PRT,2021,Genital herpes,FEMALE,0
PRT,2021,Dengue,FEMALE,0
PRT,2021,Lower respiratory infections,FEMALE,55.92
PRT,2021,Vitamin A deficiency,FEMALE,0
PRT,2021,Liver cancer,FEMALE,6.82
PRT,2021,Bladder cancer,FEMALE,5.72
PRT,2021,Larynx cancer,FEMALE,0.38
PRT,2021,Thalassaemias,FEMALE,0.01
PRT,2021,Bipolar disorder,FEMALE,0.12
PRT,2021,Rheumatic heart disease,FEMALE,2.49
PRT,2021,Kidney diseases,FEMALE,29.47
PRT,2021,Urolithiasis,FEMALE,0
PRT,2021,Osteoarthritis,FEMALE,0.5
PRT,2021,Back and neck pain,FEMALE,0.3
PRT,2021,Sudden infant death syndrome,FEMALE,0.01
PRT,2021,Poisonings,FEMALE,0.28
PRT,2021,Collective violence and legal intervention,FEMALE,0
PRT,2021,HIV/AIDS,FEMALE,1.33
PRT,2021,Acute hepatitis B,FEMALE,0.13
PRT,2021,Onchocerciasis,FEMALE,0
PRT,2021,Yellow fever,FEMALE,0
PRT,2021,Protein-energy malnutrition,FEMALE,0.74
PRT,2021,Stomach cancer,FEMALE,19.36
PRT,2021,Ovary cancer,FEMALE,7.79
PRT,2021,Childhood behavioural disorders,FEMALE,0
PRT,2021,Multiple sclerosis,FEMALE,0.74
PRT,2021,Non-migraine headache,FEMALE,0
PRT,2021,Other vision loss,FEMALE,0
PRT,2021,Chronic obstructive pulmonary disease,FEMALE,33.52
PRT,2021,Gastritis and duodenitis,FEMALE,0.1
PRT,2021,Inflammatory bowel disease,FEMALE,2.13
PRT,2021,Exposure to mechanical forces,FEMALE,0.17
PRT,2021,Self-harm,FEMALE,5.93
PRT,2021,Trichomoniasis,FEMALE,0
PRT,2021,Meningitis,FEMALE,0.4
PRT,2021,Acute hepatitis E,FEMALE,0.01
PRT,2021,Leishmaniasis,FEMALE,0
PRT,2021,Echinococcosis,FEMALE,0
PRT,2021,Trichuriasis,FEMALE,0
PRT,2021,Mouth and oropharynx cancers,FEMALE,3.13
PRT,2021,Melanoma and other skin cancers,FEMALE,5.11
PRT,2021,Cervix uteri cancer,FEMALE,6.26
PRT,2021,Testicular cancer,FEMALE,0
PRT,2021,Kidney cancer,FEMALE,3.51
PRT,2021,Diabetes mellitus,FEMALE,35.75
PRT,2021,Drug use disorders,FEMALE,0.48
PRT,2021,Eating disorders,FEMALE,0
PRT,2021,Parkinson disease,FEMALE,12.11
PRT,2021,Uncorrected refractive errors,FEMALE,0
PRT,2021,Stroke,FEMALE,127.93
PRT,2021,Cirrhosis of the liver,FEMALE,4.31
PRT,2021,Gynecological diseases,FEMALE,0
PRT,2021,Chlamydia,FEMALE,0
PRT,2021,Measles,FEMALE,0.01
PRT,2021,Chagas disease,FEMALE,0
PRT,2021,Food-bourne trematodes,FEMALE,0
PRT,2021,Leprosy,FEMALE,0
PRT,2021,Upper respiratory infections,FEMALE,0.17
PRT,2021,Maternal conditions,FEMALE,0.2
PRT,2021,Birth asphyxia and birth trauma,FEMALE,0.16
PRT,2021,Iron-deficiency anaemia,FEMALE,1.89
PRT,2021,Pancreas cancer,FEMALE,15.56
PRT,2021,Brain and nervous system cancers,FEMALE,8.42
PRT,2021,Thyroid cancer,FEMALE,1.23
PRT,2021,"Lymphomas, multiple myeloma",FEMALE,14.37
PRT,2021,Sickle cell disorders and trait,FEMALE,0.04
PRT,2021,Schizophrenia,FEMALE,0.6
PRT,2021,Glaucoma,FEMALE,0
PRT,2021,Hypertensive heart disease,FEMALE,25.28
PRT,2021,Paralytic ileus and intestinal obstruction,FEMALE,3.83
PRT,2021,Drowning,FEMALE,0.32
PRT,2021,Whooping cough,FEMALE,0
PRT,2021,Acute hepatitis C,FEMALE,0.31
PRT,2021,Malaria,FEMALE,0
PRT,2021,Trachoma,FEMALE,0
PRT,2021,Iodine deficiency,FEMALE,0
PRT,2021,Colon and rectum cancers,FEMALE,35.18
PRT,2021,Prostate cancer,FEMALE,0
PRT,2021,Depressive disorders,FEMALE,0
PRT,2021,Idiopathic intellectual disability,FEMALE,0.23
PRT,2021,Asthma,FEMALE,2.04
PRT,2021,Pancreatitis,FEMALE,3.38
PRT,2021,Benign prostatic hyperplasia,FEMALE,0
PRT,2021,Gout,FEMALE,0.01
PRT,2021,Falls,FEMALE,10.26
PRT,2021,Diarrhoeal diseases,FEMALE,3.46
PRT,2021,Encephalitis,FEMALE,0.01
PRT,2021,Lymphatic filariasis,FEMALE,0
PRT,2021,Hookworm disease,FEMALE,0
PRT,2021,Oesophagus cancer,FEMALE,1.73
PRT,2021,Corpus uteri cancer,FEMALE,8.18
PRT,2021,Gallbladder and biliary tract cancer,FEMALE,3.74
PRT,2021,Autism and Asperger syndrome,FEMALE,0
PRT,2021,Migraine,FEMALE,0
PRT,2021,Other hearing loss,FEMALE,0
PRT,2021,Rheumatoid arthritis,FEMALE,1.6
PRT,2021,Road injury,FEMALE,3.57
PRT,2021,Interpersonal violence,FEMALE,0.51
PRT,2021,Gonorrhoea,FEMALE,0
PRT,2021,Tetanus,FEMALE,0
PRT,2021,Acute hepatitis A,FEMALE,0.1
PRT,2021,Schistosomiasis,FEMALE,0
PRT,2021,Ascariasis,FEMALE,0
PRT,2021,COVID-19,FEMALE,89.83
PRT,2021,Neonatal sepsis and infections,FEMALE,0.05
PRT,2021,Breast cancer,FEMALE,38.33
PRT,2021,Mesothelioma,FEMALE,0.36
PRT,2021,Anxiety disorders,FEMALE,0
PRT,2021,Epilepsy,FEMALE,4.14
PRT,2021,Macular degeneration,FEMALE,0
PRT,2021,"Cardiomyopathy, myocarditis, endocarditis",FEMALE,7.56
PRT,2021,Appendicitis,FEMALE,0.14
PRT,2021,Gallbladder and biliary diseases,FEMALE,5.3
PRT,2021,Skin diseases,FEMALE,3.18
PRT,2021,Syphilis,FEMALE,0.01
PRT,2021,Diphtheria,FEMALE,0
PRT,2021,African trypanosomiasis,FEMALE,0
PRT,2021,Cysticercosis,FEMALE,0
PRT,2021,Rabies,FEMALE,0
PRT,2021,Otitis media,FEMALE,0.02
PRT,2021,Preterm birth complications,FEMALE,0.5
PRT,2021,"Trachea, bronchus, lung cancers",FEMALE,20.87
PRT,2021,Leukaemia,FEMALE,8.53
PRT,2021,Alcohol use disorders,FEMALE,0.32
PRT,2021,Alzheimer disease and other dementias,FEMALE,106.57
PRT,2021,Cataracts,FEMALE,0
PRT,2021,Ischaemic heart disease,FEMALE,120.36
PRT,2021,Peptic ulcer disease,FEMALE,1.8
PRT,2021,Infertility,FEMALE,0
PRT,2021,Congenital anomalies,FEMALE,2.05
PRT,2021,Oral conditions,FEMALE,0.06
PRT,2021,"Fire, heat and hot substances",FEMALE,0.92
PRT,2021,Natural disasters,FEMALE,0
PRY,2021,Diarrhoeal diseases,FEMALE,2.21
PRY,2021,Acute hepatitis C,FEMALE,0
PRY,2021,Iodine deficiency,FEMALE,0
PRY,2021,Oesophagus cancer,FEMALE,0.86
PRY,2021,Colon and rectum cancers,FEMALE,7.08
PRY,2021,Corpus uteri cancer,FEMALE,1.67
PRY,2021,Prostate cancer,FEMALE,0
PRY,2021,Autism and Asperger syndrome,FEMALE,0
PRY,2021,Migraine,FEMALE,0
PRY,2021,Other hearing loss,FEMALE,0
PRY,2021,Rheumatoid arthritis,FEMALE,0.89
PRY,2021,Road injury,FEMALE,6.02
PRY,2021,Interpersonal violence,FEMALE,1.75
PRY,2021,Whooping cough,FEMALE,0.02
PRY,2021,Malaria,FEMALE,0
PRY,2021,Trachoma,FEMALE,0
PRY,2021,Upper respiratory infections,FEMALE,0
PRY,2021,Iron-deficiency anaemia,FEMALE,0.9
PRY,2021,Pancreas cancer,FEMALE,3.85
PRY,2021,"Lymphomas, multiple myeloma",FEMALE,2.56
PRY,2021,Depressive disorders,FEMALE,0
PRY,2021,Schizophrenia,FEMALE,0.09
PRY,2021,Idiopathic intellectual disability,FEMALE,0
PRY,2021,Asthma,FEMALE,1.71
PRY,2021,Paralytic ileus and intestinal obstruction,FEMALE,2.32
PRY,2021,Pancreatitis,FEMALE,1.41
PRY,2021,Benign prostatic hyperplasia,FEMALE,0
PRY,2021,Gout,FEMALE,0
PRY,2021,Falls,FEMALE,0.98
PRY,2021,Syphilis,FEMALE,0.95
PRY,2021,Gonorrhoea,FEMALE,0
PRY,2021,Diphtheria,FEMALE,0
PRY,2021,Tetanus,FEMALE,0.12
PRY,2021,African trypanosomiasis,FEMALE,0
PRY,2021,Cysticercosis,FEMALE,0.04
PRY,2021,Rabies,FEMALE,0
PRY,2021,Otitis media,FEMALE,0.03
PRY,2021,Preterm birth complications,FEMALE,8.15
PRY,2021,"Trachea, bronchus, lung cancers",FEMALE,3.72
PRY,2021,Leukaemia,FEMALE,2.65
PRY,2021,Alcohol use disorders,FEMALE,0.64
PRY,2021,Alzheimer disease and other dementias,FEMALE,3.73
PRY,2021,Cataracts,FEMALE,0
PRY,2021,Ischaemic heart disease,FEMALE,62.63
PRY,2021,Peptic ulcer disease,FEMALE,0.86
PRY,2021,Gallbladder and biliary diseases,FEMALE,1.31
PRY,2021,Infertility,FEMALE,0
PRY,2021,Congenital anomalies,FEMALE,7.87
PRY,2021,Natural disasters,FEMALE,0.17
PRY,2021,Encephalitis,FEMALE,0.15
PRY,2021,Acute hepatitis A,FEMALE,0.04
PRY,2021,Schistosomiasis,FEMALE,0
PRY,2021,Lymphatic filariasis,FEMALE,0
PRY,2021,Ascariasis,FEMALE,0
PRY,2021,Hookworm disease,FEMALE,0
PRY,2021,COVID-19,FEMALE,217.85
PRY,2021,Neonatal sepsis and infections,FEMALE,1.08
PRY,2021,Breast cancer,FEMALE,14.38
PRY,2021,Gallbladder and biliary tract cancer,FEMALE,1.05
PRY,2021,Mesothelioma,FEMALE,0.03
PRY,2021,Anxiety disorders,FEMALE,0
PRY,2021,Epilepsy,FEMALE,1.16
PRY,2021,Macular degeneration,FEMALE,0
PRY,2021,"Cardiomyopathy, myocarditis, endocarditis",FEMALE,1.9
PRY,2021,Appendicitis,FEMALE,0.23
PRY,2021,Skin diseases,FEMALE,3.77
PRY,2021,HIV/AIDS,FEMALE,3.25
PRY,2021,Acute hepatitis B,FEMALE,0.02
PRY,2021,Onchocerciasis,FEMALE,0
PRY,2021,Protein-energy malnutrition,FEMALE,2.5
PRY,2021,Stomach cancer,FEMALE,3.21
PRY,2021,Ovary cancer,FEMALE,2.64
PRY,2021,Childhood behavioural disorders,FEMALE,0
PRY,2021,Non-migraine headache,FEMALE,0
PRY,2021,Chronic obstructive pulmonary disease,FEMALE,8.81
PRY,2021,Gastritis and duodenitis,FEMALE,0.09
PRY,2021,Inflammatory bowel disease,FEMALE,0.06
PRY,2021,Kidney diseases,FEMALE,15.04
PRY,2021,Osteoarthritis,FEMALE,0.65
PRY,2021,Poisonings,FEMALE,0.13
PRY,2021,Exposure to mechanical forces,FEMALE,0.19
PRY,2021,Self-harm,FEMALE,4.69
PRY,2021,Collective violence and legal intervention,FEMALE,0.19
PRY,2021,Tuberculosis,FEMALE,2.4
PRY,2021,Genital herpes,FEMALE,0
PRY,2021,Dengue,FEMALE,0
PRY,2021,Lower respiratory infections,FEMALE,37.16
PRY,2021,Vitamin A deficiency,FEMALE,0
PRY,2021,Liver cancer,FEMALE,1.9
PRY,2021,Bladder cancer,FEMALE,0.5
PRY,2021,Larynx cancer,FEMALE,0.14
PRY,2021,Thalassaemias,FEMALE,0.11
PRY,2021,Bipolar disorder,FEMALE,0.03
PRY,2021,Rheumatic heart disease,FEMALE,0.33
PRY,2021,Urolithiasis,FEMALE,0
PRY,2021,Back and neck pain,FEMALE,0.06
PRY,2021,Oral conditions,FEMALE,0.12
PRY,2021,Sudden infant death syndrome,FEMALE,0.16
PRY,2021,"Fire, heat and hot substances",FEMALE,0.41
PRY,2021,Chlamydia,FEMALE,0
PRY,2021,Measles,FEMALE,0
PRY,2021,Acute hepatitis E,FEMALE,0
PRY,2021,Chagas disease,FEMALE,0.18
PRY,2021,Food-bourne trematodes,FEMALE,0
PRY,2021,Leprosy,FEMALE,0.03
PRY,2021,Maternal conditions,FEMALE,4.55
PRY,2021,Birth asphyxia and birth trauma,FEMALE,2.94
PRY,2021,Melanoma and other skin cancers,FEMALE,1.97
PRY,2021,Brain and nervous system cancers,FEMALE,1.43
PRY,2021,Thyroid cancer,FEMALE,0.66
PRY,2021,Sickle cell disorders and trait,FEMALE,0.14
PRY,2021,Drug use disorders,FEMALE,0.09
PRY,2021,Parkinson disease,FEMALE,1.4
PRY,2021,Glaucoma,FEMALE,0
PRY,2021,Uncorrected refractive errors,FEMALE,0
PRY,2021,Hypertensive heart disease,FEMALE,10.75
PRY,2021,Stroke,FEMALE,46.41
PRY,2021,Cirrhosis of the liver,FEMALE,1.89
PRY,2021,Drowning,FEMALE,0.45
PRY,2021,Trichomoniasis,FEMALE,0
PRY,2021,Meningitis,FEMALE,0.68
PRY,2021,Leishmaniasis,FEMALE,0.08
PRY,2021,Echinococcosis,FEMALE,0
PRY,2021,Yellow fever,FEMALE,0.12
PRY,2021,Trichuriasis,FEMALE,0
PRY,2021,Mouth and oropharynx cancers,FEMALE,0.63
PRY,2021,Cervix uteri cancer,FEMALE,14.3
PRY,2021,Testicular cancer,FEMALE,0
PRY,2021,Kidney cancer,FEMALE,0.72
PRY,2021,Diabetes mellitus,FEMALE,45.35
PRY,2021,Eating disorders,FEMALE,0
PRY,2021,Multiple sclerosis,FEMALE,0.12
PRY,2021,Other vision loss,FEMALE,0
PRY,2021,Gynecological diseases,FEMALE,0
QAT,2021,Diarrhoeal diseases,FEMALE,0.16
QAT,2021,Acute hepatitis C,FEMALE,0.01
QAT,2021,Lymphatic filariasis,FEMALE,0
QAT,2021,Hookworm disease,FEMALE,0
QAT,2021,Oesophagus cancer,FEMALE,0.6
QAT,2021,Corpus uteri cancer,FEMALE,0.47
QAT,2021,Gallbladder and biliary tract cancer,FEMALE,0.55
QAT,2021,Autism and Asperger syndrome,FEMALE,0
QAT,2021,Migraine,FEMALE,0
QAT,2021,Other hearing loss,FEMALE,0
QAT,2021,Rheumatoid arthritis,FEMALE,0.03
QAT,2021,Road injury,FEMALE,2.08
QAT,2021,Interpersonal violence,FEMALE,0.23
QAT,2021,Gonorrhoea,FEMALE,0
QAT,2021,Tetanus,FEMALE,0
QAT,2021,Encephalitis,FEMALE,0.12
QAT,2021,Acute hepatitis A,FEMALE,0.02
QAT,2021,Schistosomiasis,FEMALE,0
QAT,2021,Ascariasis,FEMALE,0
QAT,2021,COVID-19,FEMALE,19.7
QAT,2021,Neonatal sepsis and infections,FEMALE,0.06
QAT,2021,Breast cancer,FEMALE,7.84
QAT,2021,Mesothelioma,FEMALE,0
QAT,2021,Anxiety disorders,FEMALE,0
QAT,2021,Epilepsy,FEMALE,0.47
QAT,2021,Macular degeneration,FEMALE,0
QAT,2021,"Cardiomyopathy, myocarditis, endocarditis",FEMALE,0.6
QAT,2021,Appendicitis,FEMALE,0.04
QAT,2021,Gallbladder and biliary diseases,FEMALE,0.24
QAT,2021,Skin diseases,FEMALE,0.93
QAT,2021,Syphilis,FEMALE,0.44
QAT,2021,Diphtheria,FEMALE,0
QAT,2021,African trypanosomiasis,FEMALE,0
QAT,2021,Cysticercosis,FEMALE,0
QAT,2021,Rabies,FEMALE,0
QAT,2021,Otitis media,FEMALE,0
QAT,2021,Preterm birth complications,FEMALE,2.79
QAT,2021,"Trachea, bronchus, lung cancers",FEMALE,1.79
QAT,2021,Leukaemia,FEMALE,1.85
QAT,2021,Alcohol use disorders,FEMALE,0.01
QAT,2021,Alzheimer disease and other dementias,FEMALE,4.52
